"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04","2023_05","2023_06","2023_07","2023_08","2023_09","2023_10","2023_11","2023_12","2024_01","2024_02","2024_03","2024_04","2024_05","2024_06"
"Jefferson County, KY","County","21111",768419,"Kentucky","Jefferson County, KY","Louisville/Jefferson County, KY-IN",0.0598094473565657,0.0649946897409069,0.0656120978408209,0.0725485893459823,0.0790878665432983,0.0840091284556815,0.0915328298358828,0.0953334840346072,0.100455037038295,0.0984434691869834,0.0938056357138762,0.0856767264791495,0.0776443418425238,0.075550988834356,0.0714933823341572,0.0684347387973308,0.0654024412225999,0.0621475393810443,0.0611673551713336,0.0623548302870639,0.0633584573619814,0.0648394652738031,0.0673729956912664,0.0680054038447679,0.0686900417364395,0.0691042880663927,0.0698406289431208,0.0696050249822832,0.0700088101198881,0.0733227886032388,0.0761403897172559,0.0794241226919912,0.0837226125784609,0.0846343439233378,0.0848460466088211,0.0852810652030297,0.0852534707287673,0.0874489938317546,0.089096509264213,0.0909497526022525,0.092279719307825,0.0916831098570693,0.0904322658456737,0.0882963347184608,0.0857381688222453,0.0843771341901728,0.0853607992053078,0.0862899100225796,0.0864022284006217,0.0831936609082265,0.0782951491166343,0.072299888517992,0.0664232428551523,0.061174310259922,0.0559063640717749,0.0516036371245648,0.0508391094959561,0.0506169980517028,0.0526968829515473,0.0554564109021363,0.0548726413122141,0.0562838306524566,0.0559701615226336,0.0559762295485952,0.0562373945098767,0.0557489781638507,0.055655407835382,0.0558516806134837,0.0571728416044363,0.0582479857856661,0.0590692477981811,0.0603782518868609,0.0610315210027611,0.0620697820469899,0.0629807223318775,0.0623303762489811,0.0626949438037182,0.0623188314495375,0.0619477271473236,0.0617187890833899,0.0602029804379991,0.0596153807456813,0.0594127567532187,0.0590333546373816,0.0589367272549802,0.0575263952538,0.0551500042195008,0.0530720102596705,0.0509837261231844,0.0507759498928139
"Greensboro-High Point, NC","Metro","24660",767467,"North Carolina",,"Greensboro-High Point, NC",0.0700405805861886,0.0734871296282167,0.0743741525039213,0.0714978183358089,0.0698378682392892,0.0700063199922329,0.0710342615370142,0.0765303987129574,0.0800366571071237,0.0779052960506668,0.0766492481326369,0.0751723336561552,0.0747965908947016,0.0769037352974729,0.0760438703442989,0.0719257630423388,0.0690293783191373,0.0644619021272392,0.0582976098861212,0.0545807268943692,0.0505520694902085,0.0476020366649473,0.0481152371569318,0.0484485902756872,0.0483274601111019,0.0489575756724579,0.0478257484135056,0.0455198715256033,0.0437160752523061,0.0415600753995381,0.0406180398450601,0.0408008237983679,0.0412232716335036,0.0428876496028514,0.0454037056119188,0.0492847817623854,0.053292373432969,0.0566192783632855,0.0604231990551939,0.0624137282383469,0.0618361424636227,0.0580519776669198,0.0508815071063184,0.0439524138543365,0.0389280576039362,0.0369896557102207,0.0379257458040811,0.0405527620666174,0.0431988105345629,0.0448528468743013,0.0443523304657246,0.0408224022591474,0.0370511833519763,0.0319886177087327,0.0270247187280522,0.0236105176638812,0.0208829306821251,0.0191852434500872,0.0193033770090134,0.0208857130447207,0.0227996321666079,0.0267657694578824,0.0295935513650088,0.0312327704748941,0.0324622641963277,0.0334164273844769,0.0349551902119953,0.0370546513824908,0.0396694734409165,0.0424036351192354,0.0454482255295958,0.0479328101372248,0.0504560859213841,0.0508431534966757,0.0506361704380458,0.0507812643090434,0.0505239700002684,0.0503454833912601,0.0510541386200792,0.0523339657194351,0.0543876034431747,0.0574453410456968,0.0585186099746844,0.0610251440784996,0.0623270163379026,0.0635266034559349,0.0650713837735461,0.0636765620605016,0.0628308539399984,0.0633547101694937
"San Mateo County, CA","County","06081",765623,"California","San Mateo County, CA","San Francisco-Oakland-Berkeley, CA",0.0452214791243303,0.0462246536179187,0.044875764958239,0.0443883240581225,0.0440748093307609,0.0455332266747462,0.0480134875416969,0.053142938405367,0.057225211052743,0.0589751096858447,0.0598463213463807,0.0573784063387892,0.0560727280887686,0.0540124205652321,0.0520355979936487,0.0506747988103542,0.047268837700378,0.0453900186032025,0.0457821125669254,0.045772911038144,0.0476012733814161,0.0482498527748123,0.0476407846294746,0.0458633948476296,0.0428372490475652,0.0400992900090048,0.0380692229519436,0.0377302183962043,0.0385810549188919,0.0399026517858004,0.040877774972965,0.0423260143401942,0.0446025605268231,0.0465644174967132,0.047597793774226,0.0470975795874555,0.0448890305562238,0.0419098245092395,0.0406640111796768,0.04268397969728,0.0471971643892325,0.0544051990229672,0.0617039517127971,0.0680741201163449,0.0721888575273312,0.0730934595960268,0.0719883908312647,0.068923103109386,0.0659742302693732,0.0637415838806559,0.061410468227424,0.0584849553407173,0.0565139916223266,0.0547725883210563,0.053467386779373,0.0534128805031058,0.0525524747270538,0.0516112531091448,0.0504150357577988,0.0482967226973016,0.0459659457576378,0.0440747813282509,0.0426764983733067,0.0416927430488395,0.0412792184910563,0.0415769817367304,0.0423053699362863,0.0439293109299809,0.0458132111816118,0.0466252911120136,0.0469440653921211,0.0466181514510457,0.0455536576746496,0.0458205306117169,0.0466103916696043,0.0474072025775912,0.0485124686033807,0.0485422579600269,0.0485937735053229,0.0488773489414826,0.0493679768289163,0.0504239030804891,0.0505442945542009,0.0497871139178696,0.047978961749275,0.0477492680854672,0.0488527257553916,0.0540566177423734,0.0601220693560123,0.0638223180954603
"North Dakota","State","38",760394,"North Dakota",,,0.101787322718043,0.0984269475235551,0.097865675474854,0.0952938368066418,0.0916340847106866,0.0893508376183949,0.0872245956169039,0.0864690525253039,0.0842802581697269,0.0820136217471952,0.0784059367238456,0.0837259903166159,0.091195594587008,0.102756394469378,0.112785644369603,0.111760313409146,0.106244402561121,0.0906760109013352,0.0793686812795003,0.0729588725657937,0.070722027338736,0.0750754672807937,0.074813093972053,0.0722628559673953,0.0680112874475495,0.0653850773105593,0.0666033785917583,0.0706666555503424,0.0754765631332751,0.0781524269331093,0.0766003477304587,0.0727057537200557,0.0684597979479357,0.064350309051653,0.0643665748841349,0.0653343553482594,0.0689914511071477,0.073527358521875,0.0786593712305046,0.0856515311935277,0.0939882511484929,0.0986228957981627,0.10052028759211,0.0986935282506097,0.0930140468092495,0.0916478406790371,0.0928073998765283,0.0942198632777636,0.0939952085588956,0.0915519354200039,0.0891266188731702,0.0886934669694855,0.0885230944713816,0.0883720592099243,0.0866290029888026,0.0836595401648403,0.0819187587587167,0.0809504124512983,0.0803794497669144,0.0795911350969121,0.0790254126525691,0.0780079737188318,0.0761399038762143,0.0736560822250549,0.0712999847938142,0.0696025397185743,0.0682518282586312,0.0672385226752977,0.0668875855086768,0.0661579413344507,0.065686711916565,0.0656923187364003,0.0662926084501985,0.0669857800709206,0.0682995306850475,0.0697722281764186,0.0700474999986476,0.0703181055819277,0.0695454092918624,0.0661062882061492,0.0629913042000452,0.0600964299891025,0.0583671714895949,0.0596294760261438,0.0617992426550222,0.0637507151140319,0.064944633733631,0.0654255995677356,0.0648722362301268,0.0647178196840211
"Cobb County, GA","County","13067",756653,"Georgia","Cobb County, GA","Atlanta-Sandy Springs-Alpharetta, GA",0.0591381593084917,0.0596988033669984,0.0604306754575585,0.0611153316639937,0.0609871817482742,0.0610883459435741,0.0598646904651186,0.0601989172097297,0.061668801349389,0.0615087800722798,0.0618981383566913,0.0600266867971062,0.0583549493245298,0.0577725498155818,0.0570222053703628,0.0564393230508092,0.0548144637310292,0.0540166050733915,0.0528836309389708,0.0520079762173557,0.0523756092071312,0.0528865457766811,0.0534938463633936,0.0541871864969262,0.0544582172843462,0.0545976977276706,0.0547987604456707,0.0549839806713777,0.0552735424955502,0.0553188517574598,0.0562391520715366,0.0565721228517791,0.0569897107079239,0.0572907602900054,0.0578143409943104,0.0594681746064147,0.0610906130440128,0.0636282185673809,0.0661085414121751,0.069530661399512,0.072706452812409,0.0724010253106712,0.069829182309584,0.0644531701363914,0.059325863234739,0.0565403565818638,0.0551458258469697,0.054564078817675,0.0532969118428985,0.0515557866191089,0.0496479466220197,0.0472443703488833,0.0444383851688966,0.0411380941005421,0.0382535588965475,0.036151179424601,0.0353642561598126,0.0360607575033731,0.0376962830337871,0.0402564667697756,0.0426654865455358,0.0452172793725301,0.0468685445901607,0.0471105100389551,0.0472794202838746,0.0465393038010682,0.0462887906587915,0.0475788268798115,0.04960415807963,0.0514443673904863,0.0532610657177621,0.0543798996843908,0.0543800342796661,0.055240190614201,0.0556451559224008,0.0567549996211823,0.0580682672173486,0.0589633786337212,0.060295859940927,0.061229373903011,0.0629972153407891,0.0646115828208768,0.0656392570843351,0.0653267690753842,0.0643164019445762,0.0642574423404928,0.06461728337372,0.0664403884498945,0.0676277373436585,0.0675586236516404
"Lee County, FL","County","12071",756570,"Florida","Lee County, FL","Cape Coral-Fort Myers, FL",0.0804993467508632,0.0846600604810935,0.0865931909516847,0.0942039738952165,0.100629048552261,0.0995365682895042,0.100716388666289,0.0941286384680589,0.0890037945748564,0.0870321994629186,0.0828772113004214,0.0795117989072899,0.0768870596314622,0.0740601271965696,0.0739912014933299,0.0738160886865786,0.0755703692312011,0.0796716301570582,0.0804687446684974,0.0818809557999301,0.0840514767354006,0.0865189930653572,0.0887565207562407,0.0910278777357011,0.0891326526223406,0.0851611593715725,0.0820948777918839,0.0779114660458937,0.0810204633910121,0.0836291095459876,0.0836500035975861,0.0811126272707954,0.0751615151439686,0.0712873976065399,0.0689263906470601,0.0793267151980806,0.0854423151162465,0.0900391421450781,0.0937609545604305,0.0881959641894534,0.0846388763150153,0.0844021671282981,0.0825018998093041,0.0826232759031709,0.0829861126578005,0.0798407117358635,0.0770225677118718,0.0705788673235664,0.0658917951887567,0.0635147867446812,0.0622147314902584,0.0610617158098638,0.055532952002957,0.0469436550343269,0.0392335662764069,0.0325193661749835,0.0303070573278728,0.0310251668133741,0.0327233269253185,0.0352643290538911,0.0375937537588373,0.0412409076613657,0.0463414429288979,0.0515671836009522,0.0555077586212339,0.0581255632272442,0.0589050167026999,0.0600286174343265,0.0606876131381024,0.0536666937426702,0.0463721340860668,0.0389334321362827,0.033010325444327,0.0357097836374502,0.040355409051239,0.049067135161509,0.0588100668209302,0.0681218013942562,0.0766723346664933,0.0805206288292268,0.0808278695105736,0.0804244838787722,0.0803048477286077,0.0798230651227925,0.0771680101282902,0.0746865825023294,0.0726543304695895,0.0728756696281248,0.0773704254466986,0.0824960024598595
"Cape Coral-Fort Myers, FL","Metro","15980",756570,"Florida",,"Cape Coral-Fort Myers, FL",0.0804993467508632,0.0846600604810935,0.0865931909516847,0.0942039738952165,0.100629048552261,0.0995365682895042,0.100716388666289,0.0941286384680589,0.0890037945748564,0.0870321994629186,0.0828772113004214,0.0795117989072899,0.0768870596314622,0.0740601271965696,0.0739912014933299,0.0738160886865786,0.0755703692312011,0.0796716301570582,0.0804687446684974,0.0818809557999301,0.0840514767354006,0.0865189930653572,0.0887565207562407,0.0910278777357011,0.0891326526223406,0.0851611593715725,0.0820948777918839,0.0779114660458937,0.0810204633910121,0.0836291095459876,0.0836500035975861,0.0811126272707954,0.0751615151439686,0.0712873976065399,0.0689263906470601,0.0793267151980806,0.0854423151162465,0.0900391421450781,0.0937609545604305,0.0881959641894534,0.0846388763150153,0.0844021671282981,0.0825018998093041,0.0826232759031709,0.0829861126578005,0.0798407117358635,0.0770225677118718,0.0705788673235664,0.0658917951887567,0.0635147867446812,0.0622147314902584,0.0610617158098638,0.055532952002957,0.0469436550343269,0.0392335662764069,0.0325193661749835,0.0303070573278728,0.0310251668133741,0.0327233269253185,0.0352643290538911,0.0375937537588373,0.0412409076613657,0.0463414429288979,0.0515671836009522,0.0555077586212339,0.0581255632272442,0.0589050167026999,0.0600286174343265,0.0606876131381024,0.0536666937426702,0.0463721340860668,0.0389334321362827,0.033010325444327,0.0357097836374502,0.040355409051239,0.049067135161509,0.0588100668209302,0.0681218013942562,0.0766723346664933,0.0805206288292268,0.0808278695105736,0.0804244838787722,0.0803048477286077,0.0798230651227925,0.0771680101282902,0.0746865825023294,0.0726543304695895,0.0728756696281248,0.0773704254466986,0.0824960024598595
"DeKalb County, GA","County","13089",755287,"Georgia","DeKalb County, GA","Atlanta-Sandy Springs-Alpharetta, GA",0.071673497618048,0.070220313322295,0.0705749998556361,0.0696794402436136,0.0687276604515824,0.067812544474645,0.0656578516845502,0.0654515747446904,0.0645833841131894,0.0641401427821867,0.0643316657214534,0.0635852444046866,0.06344865727891,0.0636346963347569,0.0642876220245621,0.0663838693478836,0.0679031941393201,0.069345956883645,0.0685256709973727,0.0651856619055265,0.0635480189184042,0.0631453816657589,0.0635743479173363,0.0655260681556532,0.0663143265355902,0.0656275935727991,0.066862760154991,0.0687977477696405,0.0715383715785356,0.0739567588525403,0.074256932790741,0.0731932192672053,0.070895727491436,0.0691879004083804,0.0693779824782598,0.0699714027345632,0.0709730949969111,0.0721317431647124,0.0731373758879457,0.0756070041752525,0.0776897898753047,0.0781410976951835,0.0766691909466887,0.0730037213580629,0.0686215327424532,0.0647369297915017,0.0615520211045999,0.0595489290114307,0.058061501679175,0.0568182259294437,0.0564686261012244,0.0546422955565507,0.0521948750037256,0.0482380736121797,0.0429362913416235,0.038327466964591,0.0349900548968963,0.0345957304746204,0.0359071121488794,0.0380738595815382,0.0400526729673471,0.0418987859342147,0.043618651813049,0.0454574095288687,0.0483978666561573,0.0498750867276598,0.0504592036870109,0.0499820238253752,0.05019308944126,0.0517334875000409,0.0550946323437529,0.0588231542760528,0.0601921979404928,0.0619535212452399,0.0626507177111684,0.0637405173756208,0.0649600982889168,0.0649102512956723,0.0641546883255337,0.0641643356916937,0.0656608939856391,0.0672786735715105,0.0694537210132847,0.0708434748789968,0.0710394838390117,0.0748227546993034,0.0782317280696408,0.0812398429211431,0.0849000798162074,0.0853607609220062
"Seattle, WA","City","5363000",741251,"Washington","King County","Seattle-Tacoma-Bellevue, WA",0.0430207032806598,0.0415688769405296,0.0411331589383423,0.0413003812080094,0.0421058681505727,0.0438307643569145,0.0454648556789683,0.0479458054803845,0.0506921313700723,0.0569436112638617,0.0640631965999171,0.0696187587197008,0.0731334680624403,0.0721991836821552,0.0690169553314585,0.0674551789931476,0.064960409884883,0.062380207187322,0.0635618554680416,0.0637398764953141,0.0659575365090825,0.0689258698150428,0.0690404513216216,0.0684464924275392,0.0667701600244739,0.0637331620119784,0.0601066113058065,0.0555879774770324,0.0511141905519414,0.0481474641595684,0.0465944516602041,0.0464629911012931,0.0480673906006186,0.049965795937723,0.0515632449852383,0.0522945252974515,0.0508281003390309,0.0473967335721153,0.044117722497517,0.0448882974945133,0.0498714883904358,0.0582709688642142,0.0679865956484423,0.0774185887048083,0.085902447816231,0.0932063105556787,0.0990302767822959,0.100300761118349,0.0966042745768379,0.0906635951450637,0.0832044990480056,0.0747593247237013,0.0662164177362521,0.0570944445372264,0.0481922523096845,0.0421415673762395,0.0406350013529506,0.0430771619383231,0.0483294630167081,0.0538375868474477,0.0573349017977942,0.0592267270321046,0.05976404935294,0.0587080318476659,0.0558105210204999,0.0520883199302224,0.04887208138431,0.0499093846550059,0.0544831478404315,0.0603553876674387,0.0659089286818992,0.0683734637616813,0.0690648321225484,0.0689432843164387,0.0686360017571884,0.0674273479215721,0.0654062283488989,0.0631258553821588,0.0601350655523741,0.0581034988741852,0.0576788334243348,0.0588574302061527,0.0613744247115351,0.0632745240730816,0.0650048795117816,0.0652894198115806,0.0660086732229079,0.0666042666897965,0.0654739443366285,0.0645655801847683
"Little Rock-North Little Rock-Conway, AR","Metro","30780",740602,"Arkansas",,"Little Rock-North Little Rock-Conway, AR",0.104207061463047,0.104824997432083,0.10170071219604,0.0972601165045634,0.0975507630318105,0.099344685672041,0.0990000465216169,0.101026258352403,0.095490839720772,0.0837314846371045,0.075926067981547,0.0689004750320606,0.0647268599347633,0.068199890758418,0.0704916979045161,0.0755231076530625,0.0786369311584944,0.0777052895224403,0.0795695756458856,0.073825891170389,0.0668838911993904,0.0598470709768737,0.0497551686488256,0.0459998704195757,0.0441223385267121,0.0426582484712993,0.0461961932771941,0.0479966776277423,0.0548591427806212,0.0644490919521006,0.0707586223518775,0.0762630814824447,0.0799380601473026,0.080572015332421,0.0771729752267662,0.0738517729091531,0.06756913740828,0.0624154740747709,0.0618759270930773,0.0614460217881931,0.060195056720617,0.057797135438638,0.054829518542079,0.0527053308865374,0.0520469383740993,0.0533978384026734,0.0552380133428028,0.0594305715722932,0.0642941054465623,0.0655468088639805,0.0657723686515951,0.061861834336012,0.0532782784211415,0.0459115114366069,0.0399442294082223,0.0354693557607605,0.0365007644650694,0.0391076955252821,0.0415401482560383,0.0448690108166201,0.0479247519620454,0.0518439362410325,0.0551298801001044,0.0521776355835501,0.0494117591846258,0.04665359590501,0.0437906232284124,0.0475495133652404,0.0522809009012707,0.0584523139490226,0.0661869572998194,0.0738931609875901,0.0798267875062073,0.0801882975307611,0.0777041413652163,0.0745925986550827,0.0701021838526051,0.0679319735715813,0.0688035035040257,0.0698765770824176,0.0708223070975949,0.0716246389677476,0.071996759660609,0.0726516138907347,0.0752148921050715,0.0779643982194966,0.0832387703814316,0.0895347314378111,0.0921643264084486,0.092132626960539
"Colorado Springs, CO","Metro","17820",735480,"Colorado",,"Colorado Springs, CO",0.056538478614627,0.0487054743240162,0.0452444164908762,0.0436463540217087,0.0387497994270672,0.0380774893721321,0.0388899285871986,0.038935256150128,0.0429361020028652,0.0468476407159512,0.0503439466374625,0.055577521811546,0.0574501440845943,0.0607237151930421,0.0634006418422483,0.0642421788589788,0.0650376258740369,0.0642109825444232,0.0627032194806856,0.0621842327498529,0.0625687120848813,0.0638724843521107,0.0672179593370572,0.0702238723780289,0.0724236953276284,0.0731031453792588,0.071494436119376,0.069541160425176,0.0675683773182873,0.066113427460931,0.0660938266802766,0.0668831899516133,0.0672185566617953,0.0666573726521212,0.0659281280982813,0.0653334997478435,0.0663605685146825,0.0683687140917441,0.0700874000675157,0.0714893619434361,0.0698018627182283,0.0667843835849602,0.062200065526336,0.056925746534428,0.0533517283120633,0.0523602808829751,0.0527507766036135,0.0529665480164109,0.0516759881952767,0.0483173748284393,0.0464061024991638,0.0436624279363557,0.0412901435711295,0.0403564274160938,0.0386034100462785,0.0403677298127218,0.044511977651708,0.048304852398423,0.0518532609895354,0.0541777672526586,0.0544437092521138,0.0549051855336353,0.0549479230418949,0.0542298309039034,0.0540221419152832,0.0534430429526713,0.0550463308957704,0.057411695720269,0.0612722187071006,0.0649034238335159,0.0692771839919696,0.0733695152108124,0.0761022290382122,0.0760899965988241,0.0738111055728479,0.0736441192103122,0.0760276839280073,0.0817525751743567,0.0876411465695784,0.0900443284364728,0.0893950473876818,0.0873639935363288,0.0832108721050584,0.0802928941530803,0.0786042136100226,0.0781481832397785,0.0791262360688121,0.0802879015062776,0.0807868897727466,0.0800981474699162
"Boise City, ID","Metro","14260",730483,"Idaho",,"Boise City, ID",0.0393738140417457,0.0360997221469233,0.0360954865817295,0.0355187437878377,0.0327614706894994,0.0359611525346003,0.0368980529417084,0.0384882821609802,0.0431536105097912,0.0440713120363864,0.0466022014043274,0.0491789819376026,0.049873167554094,0.0550923467557617,0.0550898559423533,0.0514285232235868,0.0489320254435398,0.0407614071746953,0.0427560286074302,0.0483933485332916,0.0542738462590822,0.060973300279691,0.0608845107865944,0.0603539613544254,0.0613493549738005,0.0612951162053026,0.0621106739230383,0.0618046422720474,0.0586131643965776,0.0558107467596774,0.0556066931301423,0.0577565335657089,0.0593506535151219,0.0617998714686561,0.061847410344325,0.0612200374143833,0.0598825963764155,0.0580967575732968,0.0561471121783643,0.0531608658816975,0.0507563844892366,0.0465550726357696,0.0436851237695764,0.0406645441941969,0.0379838254808197,0.035648519050873,0.0339396494160085,0.0347097752742616,0.0403661210243301,0.0500939165266765,0.0572470320196463,0.0607728771975542,0.0624575969478174,0.0606495012672738,0.0605800832136247,0.0643587434858492,0.0678122470224811,0.0730758376515245,0.0752650271027181,0.0726224236388752,0.0641304264445118,0.0549695168117783,0.0471322632147769,0.0437081745867188,0.0452749004168165,0.0454964445068376,0.0473162728438593,0.0494745732888913,0.0512769899944683,0.0551942474692718,0.0625615594036697,0.0681248701137636,0.0743513587243402,0.0877991588487888,0.0985035429566818,0.110605264027737,0.116984937368881,0.112577562466698,0.101720006985395,0.0895192302060715,0.0808668205589752,0.0744388940018642,0.0736357485746867,0.0748076450977059,0.0754129708784018,0.0759283592834465,0.0756537678128101,0.0755752240975981,0.0754084417706961,0.0746860883665231
"Denver County, CO","County","08031",715878,"Colorado","Denver County, CO","Denver-Aurora-Lakewood, CO",0.0705283012470087,0.0693149249807763,0.0694161524543829,0.0690400393366785,0.0675331292400518,0.0666989887011122,0.0652904200969634,0.0646240360840675,0.0645516842554599,0.0662916653929689,0.0677454626823261,0.0689051248044593,0.0710809925145457,0.0716324647133479,0.0721351099442469,0.0718995873805398,0.0705501975481247,0.070293891284063,0.070851615529222,0.0716979751619271,0.0729881916661313,0.0730229534542028,0.0731047434721188,0.0744542921798854,0.0760886626934646,0.0777853498400245,0.078849262072904,0.0787587570422278,0.0769762208312396,0.0749848884896037,0.0730816582064106,0.0716613986963952,0.0725454262867477,0.0742720861271998,0.076169037999627,0.0773057331009584,0.0772014919213472,0.076563935203671,0.0763843828967378,0.0792617600467024,0.0835555238952198,0.0883607131105286,0.0916944443431481,0.0922756441610994,0.0911588323493411,0.0885582216610454,0.0866701539565188,0.0849082460034286,0.0825118981791897,0.0798911974482723,0.0770569357542832,0.0719990884831394,0.0656936625684453,0.0590679309013796,0.0524484372456404,0.0480041330136311,0.0467252597721235,0.0467370540094113,0.0473728513101942,0.048885366235774,0.0507690293503874,0.0533734061279067,0.0557301318184415,0.0580084755496233,0.0586224147039961,0.058863823477747,0.0594409768558655,0.0596935285097867,0.0608487213809856,0.061768559971068,0.0625388233213355,0.0633446959176561,0.0630744424304809,0.0631730794132156,0.0637037747080216,0.0645240253067617,0.0664649435399098,0.0679750837099855,0.0691271424752831,0.0702154399425921,0.0722860565124915,0.074474684194239,0.0770437528733769,0.0778220310311293,0.0782028490850706,0.0785370428011295,0.0773248593180788,0.0786693578346498,0.078871982923389,0.0789622085759157
"Denver, CO","City","0820000",715878,"Colorado","Denver County","Denver-Aurora-Lakewood, CO",0.0729220094885802,0.0701095920634503,0.0691123395687049,0.0683360781942053,0.0659765490328644,0.0650379396410511,0.0639172109277153,0.0631060948244478,0.062733246824748,0.0641215611675925,0.0653279953214728,0.0665577268445103,0.0688038652403132,0.0695377284246917,0.0701554857195146,0.0700149521622738,0.0686920442825504,0.0683986721131975,0.0688628371955353,0.0696086954517483,0.0707394401985644,0.0707009298438779,0.0709027005077046,0.0723085337738987,0.0741106636520431,0.0760141751938673,0.0771508863438317,0.0770209923567614,0.0752504568029732,0.0731967935583604,0.071227060500703,0.0700191195208175,0.0706974592981749,0.072214446357079,0.0737814831256288,0.0745291945143558,0.0744294003674479,0.0738184528652932,0.0737216200390671,0.0766104586990289,0.0806396958327672,0.0851042328308466,0.0882605073121694,0.0887772289023095,0.0876346449561299,0.085029376031948,0.0832014732682685,0.0815014678943095,0.0794057968602798,0.0772018466561652,0.074597274257191,0.069831743587876,0.063804269386745,0.0572735905540545,0.0507204232513622,0.0461889054359148,0.0448045592066283,0.044877001227101,0.0456120639406181,0.047223522534028,0.0490963746487125,0.0518139014743226,0.0541426130812025,0.0565000963159542,0.0574123955396437,0.057659790950811,0.0583937195860088,0.058761239371901,0.0598776580613898,0.0607759286958482,0.0615052712888077,0.0622266350529377,0.0619760066121836,0.0621643051069485,0.0628205580321986,0.0637050494396729,0.0655141578615056,0.066933532378513,0.0678918263265981,0.0688120695616886,0.0707130060574684,0.0728068941889988,0.0754371875548646,0.0763978981071282,0.0769421428698484,0.0772921457192599,0.0760195598056804,0.0772470898097442,0.0774140080128455,0.077582025385601
"El Paso County, CO","County","08041",710499,"Colorado","El Paso County, CO","Colorado Springs, CO",0.056538478614627,0.0487054743240162,0.0452444164908762,0.0436463540217087,0.0387497994270672,0.0380774893721321,0.0388899285871986,0.038935256150128,0.0429361020028652,0.0468476407159512,0.0503439466374625,0.055577521811546,0.0574501440845943,0.0607237151930421,0.0634006418422483,0.0642421788589788,0.0650376258740369,0.0642109825444232,0.0627032194806856,0.0621842327498529,0.0625687120848813,0.0638724843521107,0.0672179593370572,0.0702238723780289,0.0724236953276284,0.0731031453792588,0.071494436119376,0.069541160425176,0.0675683773182873,0.066113427460931,0.0660938266802766,0.0668831899516133,0.0672185566617953,0.0666573726521212,0.0659281280982813,0.0653334997478435,0.0663605685146825,0.0683687140917441,0.0700874000675157,0.0714893619434361,0.0698018627182283,0.0667843835849602,0.062200065526336,0.056925746534428,0.0533517283120633,0.0523602808829751,0.0527507766036135,0.0529665480164109,0.0516759881952767,0.0483173748284393,0.0464061024991638,0.0436624279363557,0.0412901435711295,0.0403564274160938,0.0386034100462785,0.0403677298127218,0.044511977651708,0.048304852398423,0.0518532609895354,0.0541777672526586,0.0544437092521138,0.0549051855336353,0.0549479230418949,0.0542298309039034,0.0540221419152832,0.0534430429526713,0.0550463308957704,0.057411695720269,0.0612722187071006,0.0649034238335159,0.0692771839919696,0.0733695152108124,0.0760790763844538,0.0760397651399471,0.0737216272928198,0.073526281957533,0.0759986903161112,0.0817928121571559,0.0877307874332387,0.0901411789054203,0.0894442821758366,0.0873593750147801,0.0831449371471761,0.0802397123922137,0.0785238462153093,0.0780869448095943,0.0791271111640083,0.0803013000594266,0.0807906065561149,0.0800753026970323
